exp,species,dev_stage,tissue,area,x,y,perimeter
rat Tg-NF-488 10x #54,Rat,Adult,TG,466.63,30.46,20.3,84.38
rat Tg-NF-488 10x #3,Rat,Adult,TG,466.43,22.84,29.82,83.6
rat Tg-NF-488 10x #15,Rat,Adult,TG,466.22,20.94,26.02,80.05
rat Tg-NF-488 10x #57,Rat,Adult,TG,466.02,27.92,19.04,81.58
rat Tg-NF-488 10x #49,Rat,Adult,TG,465.62,28.55,21.57,80.72
rat Tg-NF-488 10x #5,Rat,Adult,TG,465.42,29.19,19.04,84.07
rat Tg-NF-488 10x #2,Rat,Adult,TG,465.02,22.84,27.92,79.25
rat Tg-NF-488 10x #4,Rat,Adult,TG,464.82,21.57,27.92,82.71
rat Tg-NF-488 10x #10,Rat,Adult,TG,464.61,28.55,20.3,81.53
rat Tg-NF-488 10x #10,Rat,Adult,TG,464.61,26.02,24.75,79.77
rat Tg-NF-488 10x #27,Rat,Adult,TG,464.21,21.57,27.92,80.2
rat Tg-NF-488 10x #30,Rat,Adult,TG,464.21,22.84,31.09,85.42
rat Tg-NF-488 10x #30,Rat,Adult,TG,464.01,22.21,26.65,81
rat Tg-NF-488 10x #38,Rat,Adult,TG,464.01,29.82,23.48,81.36
rat Tg-NF-488 10x #23,Rat,Adult,TG,463.81,24.75,23.48,78.42
rat Tg-NF-488 10x #51,Rat,Adult,TG,463.81,30.46,19.04,81.9
rat Tg-NF-488 10x #16,Rat,Adult,TG,463.41,36.8,18.4,88.88
rat Tg-NF-488 10x #25,Rat,Adult,TG,463.21,20.94,28.55,80.26
rat Tg-NF-488 10x #26,Rat,Adult,TG,463,31.73,19.67,81.1
rat Tg-NF-488 10x #21,Rat,Adult,TG,462.8,24.75,22.84,79.25
rat Tg-NF-488 10x #29,Rat,Adult,TG,462.2,25.38,22.21,78.58
rat Tg-NF-488 10x #1,Rat,Adult,TG,461.39,24.11,25.38,81.91
rat Tg-NF-488 10x #26,Rat,Adult,TG,460.79,27.28,20.94,78.87
rat Tg-NF-488 10x #20,Rat,Adult,TG,460.19,20.94,26.02,79.04
rat Tg-NF-488 10x #26,Rat,Adult,TG,460.19,26.65,21.57,80.93
rat Tg-NF-488 10x #38,Rat,Adult,TG,459.98,26.02,21.57,79.79
rat Tg-NF-488 10x #32,Rat,Adult,TG,459.38,27.28,21.57,78.58
rat Tg-NF-488 10x #24,Rat,Adult,TG,458.78,24.75,27.28,82.12
rat Tg-NF-488 10x #10,Rat,Adult,TG,458.37,27.92,22.84,79.01
rat Tg-NF-488 10x #35,Rat,Adult,TG,458.17,21.57,26.65,79.89
rat Tg-NF-488 10x #37,Rat,Adult,TG,457.37,25.38,21.57,78.36
rat Tg-NF-488 10x #50,Rat,Adult,TG,456.96,24.75,22.84,79.51
rat Tg-NF-488 10x #17,Rat,Adult,TG,456.76,22.84,23.48,77.46
rat Tg-NF-488 10x #36,Rat,Adult,TG,455.96,22.21,25.38,77.45
rat Tg-NF-488 10x #39,Rat,Adult,TG,455.96,21.57,27.92,79.52
rat Tg-NF-488 10x #46,Rat,Adult,TG,455.96,21.57,26.02,81.18
rat Tg-NF-488 10x #17,Rat,Adult,TG,455.56,28.55,20.3,80.45
rat Tg-NF-488 10x #20,Rat,Adult,TG,455.56,34.9,16.5,86.45
rat Tg-NF-488 10x #47,Rat,Adult,TG,454.75,29.19,21.57,83.65
rat Tg-NF-488 10x #5,Rat,Adult,TG,454.55,26.02,22.21,77.6
rat Tg-NF-488 10x #15,Rat,Adult,TG,454.35,26.02,23.48,78.08
rat Tg-NF-488 10x #45,Rat,Adult,TG,453.54,22.84,24.11,77.46
rat Tg-NF-488 10x #55,Rat,Adult,TG,453.34,22.21,25.38,77.42
rat Tg-NF-488 10x #18,Rat,Adult,TG,452.33,21.57,26.02,79.62
rat Tg-NF-488 10x #56,Rat,Adult,TG,451.93,22.21,30.46,84.52
rat Tg-NF-488 10x #56,Rat,Adult,TG,451.33,19.67,28.55,80.19
rat Tg-NF-488 10x #1,Rat,Adult,TG,451.13,32.99,19.67,85.7
rat Tg-NF-488 10x #34,Rat,Adult,TG,450.72,24.11,24.75,78.1
rat Tg-NF-488 10x #24,Rat,Adult,TG,450.52,20.3,27.28,81.31
rat Tg-NF-488 10x #50,Rat,Adult,TG,450.52,29.19,19.04,80.3
rat Tg-NF-488 10x #7,Rat,Adult,TG,449.72,29.19,17.77,80.36
rat Tg-NF-488 10x #31,Rat,Adult,TG,449.52,30.46,17.13,82.43
rat Tg-NF-488 10x #4,Rat,Adult,TG,449.11,25.38,27.92,82.86
rat Tg-NF-488 10x #28,Rat,Adult,TG,449.11,26.02,21.57,77.27
rat Tg-NF-488 10x #51,Rat,Adult,TG,447.3,18.4,29.82,82.31
rat Tg-NF-488 10x #9,Rat,Adult,TG,446.3,26.02,39.97,104.54
rat Tg-NF-488 10x #38,Rat,Adult,TG,445.69,26.65,19.67,78.54
rat Tg-NF-488 10x #48,Rat,Adult,TG,445.09,33.63,15.23,87.42
rat Tg-NF-488 10x #30,Rat,Adult,TG,444.69,20.94,25.38,77.52
rat Tg-NF-488 10x #17,Rat,Adult,TG,444.08,22.21,24.75,76.71
rat Tg-NF-488 10x #24,Rat,Adult,TG,444.08,22.21,24.11,77.36
rat Tg-NF-488 10x #33,Rat,Adult,TG,444.08,27.92,24.11,80.61
rat Tg-NF-488 10x #48,Rat,Adult,TG,444.08,20.94,27.92,78.64
rat Tg-NF-488 10x #29,Rat,Adult,TG,443.68,28.55,20.3,77.39
rat Tg-NF-488 10x #20,Rat,Adult,TG,443.48,20.94,26.65,77.18
rat Tg-NF-488 10x #22,Rat,Adult,TG,443.28,26.65,22.84,78.49
rat Tg-NF-488 10x #38,Rat,Adult,TG,443.28,26.65,20.94,78.3
rat Tg-NF-488 10x #14,Rat,Adult,TG,442.87,26.02,23.48,77.4
rat Tg-NF-488 10x #39,Rat,Adult,TG,442.07,29.19,20.94,79.93
rat Tg-NF-488 10x #45,Rat,Adult,TG,441.87,26.02,20.94,77.74
rat Tg-NF-488 10x #15,Rat,Adult,TG,441.46,19.67,26.02,79.05
rat Tg-NF-488 10x #20,Rat,Adult,TG,441.26,26.65,20.94,77.57
rat Tg-NF-488 10x #6,Rat,Adult,TG,441.06,17.13,31.09,82.44
rat Tg-NF-488 10x #14,Rat,Adult,TG,441.06,20.3,24.11,77.82
rat Tg-NF-488 10x #54,Rat,Adult,TG,440.86,24.11,22.84,75.51
rat Tg-NF-488 10x #14,Rat,Adult,TG,440.06,22.21,25.38,78.11
rat Tg-NF-488 10x #54,Rat,Adult,TG,439.65,31.09,20.3,82.59
rat Tg-NF-488 10x #6,Rat,Adult,TG,439.05,27.28,21.57,77.37
rat Tg-NF-488 10x #17,Rat,Adult,TG,439.05,23.48,22.84,77.31
rat Tg-NF-488 10x #46,Rat,Adult,TG,439.05,22.21,25.38,78.33
rat Tg-NF-488 10x #40,Rat,Adult,TG,438.24,23.48,27.28,79.05
rat Tg-NF-488 10x #24,Rat,Adult,TG,437.84,20.3,24.75,78.38
rat Tg-NF-488 10x #45,Rat,Adult,TG,437.84,20.94,25.38,78.6
rat Tg-NF-488 10x #1,Rat,Adult,TG,437.24,19.67,29.19,80.17
rat Tg-NF-488 10x #35,Rat,Adult,TG,436.63,21.57,27.92,79.27
rat Tg-NF-488 10x #7,Rat,Adult,TG,435.02,21.57,28.55,82.45
rat Tg-NF-488 10x #30,Rat,Adult,TG,434.82,26.02,24.11,81.11
rat Tg-NF-488 10x #31,Rat,Adult,TG,434.42,29.19,22.84,79.54
rat Tg-NF-488 10x #4,Rat,Adult,TG,433.81,21.57,26.02,75.68
rat Tg-NF-488 10x #39,Rat,Adult,TG,433.61,26.65,19.67,77.67
rat Tg-NF-488 10x #45,Rat,Adult,TG,433.61,21.57,23.48,76.11
rat Tg-NF-488 10x #27,Rat,Adult,TG,433.21,19.04,31.73,81.28
rat Tg-NF-488 10x #56,Rat,Adult,TG,432.61,17.77,28.55,79.6
rat Tg-NF-488 10x #6,Rat,Adult,TG,432.2,23.48,23.48,80.48
rat Tg-NF-488 10x #55,Rat,Adult,TG,432.2,27.28,23.48,78.94
rat Tg-NF-488 10x #30,Rat,Adult,TG,431.6,18.4,27.28,78.39
rat Tg-NF-488 10x #11,Rat,Adult,TG,431.2,25.38,22.21,75.85
rat Tg-NF-488 10x #29,Rat,Adult,TG,431.2,38.07,13.96,90.89
rat Tg-NF-488 10x #46,Rat,Adult,TG,430.59,18.4,27.92,78.17
rat Tg-NF-488 10x #56,Rat,Adult,TG,430.59,26.02,20.94,77.02
rat Tg-NF-488 10x #4,Rat,Adult,TG,429.18,29.19,17.13,80.39
rat Tg-NF-488 10x #41,Rat,Adult,TG,428.58,26.65,22.21,77.47
rat Tg-NF-488 10x #26,Rat,Adult,TG,428.38,26.02,22.21,76.56
rat Tg-NF-488 10x #17,Rat,Adult,TG,427.78,26.65,19.67,76.47
rat Tg-NF-488 10x #20,Rat,Adult,TG,427.37,22.84,26.02,76.65
rat Tg-NF-488 10x #11,Rat,Adult,TG,426.97,29.19,19.04,77.51
rat Tg-NF-488 10x #17,Rat,Adult,TG,426.97,24.75,21.57,76.09
rat Tg-NF-488 10x #26,Rat,Adult,TG,426.57,26.65,18.4,76.85
rat Tg-NF-488 10x #44,Rat,Adult,TG,426.16,27.28,20.3,76.42
rat Tg-NF-488 10x #5,Rat,Adult,TG,425.96,25.38,22.84,77.59
rat Tg-NF-488 10x #24,Rat,Adult,TG,425.76,25.38,20.94,79.39
rat Tg-NF-488 10x #56,Rat,Adult,TG,425.76,29.19,19.67,78.73
rat Tg-NF-488 10x #29,Rat,Adult,TG,424.76,30.46,17.77,78.39
rat Tg-NF-488 10x #38,Rat,Adult,TG,424.76,23.48,23.48,76.66
rat Tg-NF-488 10x #4,Rat,Adult,TG,424.55,16.5,30.46,82.4
rat Tg-NF-488 10x #38,Rat,Adult,TG,424.35,27.28,19.67,76.02
rat Tg-NF-488 10x #32,Rat,Adult,TG,423.95,24.11,21.57,76.25
rat Tg-NF-488 10x #13,Rat,Adult,TG,423.75,25.38,22.21,74.97
rat Tg-NF-488 10x #34,Rat,Adult,TG,423.75,23.48,24.75,75.29
rat Tg-NF-488 10x #48,Rat,Adult,TG,423.75,23.48,22.84,76.64
rat Tg-NF-488 10x #24,Rat,Adult,TG,423.35,22.21,23.48,74.39
rat Tg-NF-488 10x #37,Rat,Adult,TG,422.94,29.19,17.77,78.95
rat Tg-NF-488 10x #38,Rat,Adult,TG,422.94,25.38,24.75,77.85
rat Tg-NF-488 10x #5,Rat,Adult,TG,422.54,23.48,24.11,77.02
rat Tg-NF-488 10x #45,Rat,Adult,TG,422.54,21.57,26.02,74.99
rat Tg-NF-488 10x #4,Rat,Adult,TG,422.14,27.28,20.3,76.78
rat Tg-NF-488 10x #4,Rat,Adult,TG,421.94,27.92,20.3,77.96
rat Tg-NF-488 10x #35,Rat,Adult,TG,421.53,21.57,24.75,76.09
rat Tg-NF-488 10x #13,Rat,Adult,TG,421.13,20.94,24.11,75.86
rat Tg-NF-488 10x #19,Rat,Adult,TG,421.13,24.11,22.84,76.89
rat Tg-NF-488 10x #27,Rat,Adult,TG,420.33,19.04,26.02,75.6
rat Tg-NF-488 10x #28,Rat,Adult,TG,419.92,24.75,21.57,77.28
rat Tg-NF-488 10x #45,Rat,Adult,TG,419.92,16.5,32.36,82.3
rat Tg-NF-488 10x #15,Rat,Adult,TG,418.72,25.38,23.48,80.21
rat Tg-NF-488 10x #23,Rat,Adult,TG,418.52,24.11,20.3,74.4
rat Tg-NF-488 10x #36,Rat,Adult,TG,418.52,31.73,15.23,81.21
rat Tg-NF-488 10x #56,Rat,Adult,TG,418.52,17.77,29.19,76.51
rat Tg-NF-488 10x #22,Rat,Adult,TG,417.71,26.02,19.67,75.08
rat Tg-NF-488 10x #24,Rat,Adult,TG,417.71,24.11,23.48,76.44
rat Tg-NF-488 10x #57,Rat,Adult,TG,417.31,30.46,16.5,79.84
rat Tg-NF-488 10x #9,Rat,Adult,TG,417.11,20.94,24.75,74.55
rat Tg-NF-488 10x #50,Rat,Adult,TG,416.9,23.48,22.84,75.39
rat Tg-NF-488 10x #57,Rat,Adult,TG,416.3,27.28,18.4,75.91
rat Tg-NF-488 10x #5,Rat,Adult,TG,415.9,29.82,19.04,80.57
rat Tg-NF-488 10x #38,Rat,Adult,TG,415.9,26.65,19.67,76.42
rat Tg-NF-488 10x #28,Rat,Adult,TG,415.5,25.38,20.3,76.02
rat Tg-NF-488 10x #48,Rat,Adult,TG,415.09,21.57,23.48,76.17
rat Tg-NF-488 10x #11,Rat,Adult,TG,414.89,28.55,20.94,78.99
rat Tg-NF-488 10x #54,Rat,Adult,TG,414.89,26.02,20.94,74.81
rat Tg-NF-488 10x #44,Rat,Adult,TG,414.49,23.48,20.94,78.27
rat Tg-NF-488 10x #4,Rat,Adult,TG,414.09,24.75,19.67,78.18
rat Tg-NF-488 10x #20,Rat,Adult,TG,413.48,24.75,20.3,74.24
rat Tg-NF-488 10x #28,Rat,Adult,TG,412.68,24.11,20.94,74.19
rat Tg-NF-488 10x #28,Rat,Adult,TG,412.68,24.11,22.84,77.24
rat Tg-NF-488 10x #45,Rat,Adult,TG,412.68,20.94,23.48,73.73
rat Tg-NF-488 10x #45,Rat,Adult,TG,412.27,15.86,32.99,79.81
rat Tg-NF-488 10x #25,Rat,Adult,TG,412.07,23.48,26.02,78.42
rat Tg-NF-488 10x #27,Rat,Adult,TG,411.87,26.65,18.4,78.57
rat Tg-NF-488 10x #23,Rat,Adult,TG,411.27,21.57,28.55,78.25
rat Tg-NF-488 10x #56,Rat,Adult,TG,410.66,27.92,26.02,84.44
rat Tg-NF-488 10x #14,Rat,Adult,TG,410.46,20.94,30.46,85.66
rat Tg-NF-488 10x #27,Rat,Adult,TG,410.46,17.13,27.92,77.47
rat Tg-NF-488 10x #32,Rat,Adult,TG,410.06,24.11,19.67,74.31
rat Tg-NF-488 10x #12,Rat,Adult,TG,409.66,30.46,17.13,79.33
rat Tg-NF-488 10x #18,Rat,Adult,TG,409.66,19.67,26.65,74.68
rat Tg-NF-488 10x #57,Rat,Adult,TG,409.46,26.65,22.84,80.91
rat Tg-NF-488 10x #45,Rat,Adult,TG,409.26,19.04,27.28,77.38
rat Tg-NF-488 10x #19,Rat,Adult,TG,409.05,25.38,20.3,75.45
rat Tg-NF-488 10x #43,Rat,Adult,TG,408.85,20.3,24.11,74.42
rat Tg-NF-488 10x #47,Rat,Adult,TG,408.85,17.77,31.09,78.98
rat Tg-NF-488 10x #25,Rat,Adult,TG,408.05,20.3,27.28,77.56
rat Tg-NF-488 10x #30,Rat,Adult,TG,408.05,24.11,21.57,75.53
rat Tg-NF-488 10x #41,Rat,Adult,TG,407.64,24.75,21.57,74.95
rat Tg-NF-488 10x #15,Rat,Adult,TG,407.44,26.02,19.04,76.89
rat Tg-NF-488 10x #35,Rat,Adult,TG,407.44,24.75,19.04,74.83
rat Tg-NF-488 10x #26,Rat,Adult,TG,407.04,22.21,21.57,75.18
rat Tg-NF-488 10x #32,Rat,Adult,TG,406.03,23.48,22.84,74.62
rat Tg-NF-488 10x #48,Rat,Adult,TG,406.03,22.84,20.94,74.27
rat Tg-NF-488 10x #12,Rat,Adult,TG,405.63,22.21,22.21,74.7
rat Tg-NF-488 10x #7,Rat,Adult,TG,405.43,19.67,26.65,76.31
rat Tg-NF-488 10x #11,Rat,Adult,TG,405.23,26.02,24.11,77.67
rat Tg-NF-488 10x #51,Rat,Adult,TG,404.83,24.75,19.67,73.08
rat Tg-NF-488 10x #34,Rat,Adult,TG,404.42,25.38,20.3,74.44
rat Tg-NF-488 10x #14,Rat,Adult,TG,404.22,26.02,22.21,74.34
rat Tg-NF-488 10x #17,Rat,Adult,TG,404.02,26.02,20.94,76.49
rat Tg-NF-488 10x #40,Rat,Adult,TG,404.02,18.4,30.46,78.91
rat Tg-NF-488 10x #30,Rat,Adult,TG,403.82,25.38,21.57,75.63
rat Tg-NF-488 10x #15,Rat,Adult,TG,402.81,26.65,20.3,73.55
rat Tg-NF-488 10x #42,Rat,Adult,TG,402.61,17.13,29.19,77.23
rat Tg-NF-488 10x #29,Rat,Adult,TG,401.81,25.38,17.77,75.27
rat Tg-NF-488 10x #28,Rat,Adult,TG,401.61,20.94,25.38,74.18
rat Tg-NF-488 10x #10,Rat,Adult,TG,401.4,22.21,26.65,81.07
rat Tg-NF-488 10x #47,Rat,Adult,TG,401.4,20.3,26.65,75.7
rat Tg-NF-488 10x #28,Rat,Adult,TG,401,26.65,21.57,75.44
rat Tg-NF-488 10x #51,Rat,Adult,TG,400.8,17.13,28.55,76.36
rat Tg-NF-488 10x #32,Rat,Adult,TG,400.6,22.21,20.94,74.59
rat Tg-NF-488 10x #27,Rat,Adult,TG,400,23.48,19.67,75.91
rat Tg-NF-488 10x #29,Rat,Adult,TG,399.79,27.92,17.13,75.28
rat Tg-NF-488 10x #39,Rat,Adult,TG,399.19,22.84,20.94,74.16
rat Tg-NF-488 10x #55,Rat,Adult,TG,399.19,22.21,22.84,73.15
rat Tg-NF-488 10x #42,Rat,Adult,TG,398.38,18.4,29.82,79.37
rat Tg-NF-488 10x #45,Rat,Adult,TG,397.78,25.38,23.48,74.26
rat Tg-NF-488 10x #51,Rat,Adult,TG,397.58,26.02,20.3,74.37
rat Tg-NF-488 10x #4,Rat,Adult,TG,396.77,18.4,29.19,82.47
rat Tg-NF-488 10x #27,Rat,Adult,TG,396.77,24.11,23.48,76.88
rat Tg-NF-488 10x #6,Rat,Adult,TG,396.37,29.19,19.04,77.08
rat Tg-NF-488 10x #24,Rat,Adult,TG,396.37,21.57,23.48,74.96
rat Tg-NF-488 10x #45,Rat,Adult,TG,396.37,24.75,24.11,75.59
rat Tg-NF-488 10x #47,Rat,Adult,TG,396.17,22.21,24.11,76.11
rat Tg-NF-488 10x #9,Rat,Adult,TG,395.97,19.04,24.75,73.15
rat Tg-NF-488 10x #20,Rat,Adult,TG,395.57,24.11,22.84,72.43
rat Tg-NF-488 10x #43,Rat,Adult,TG,395.57,27.28,18.4,75.33
rat Tg-NF-488 10x #30,Rat,Adult,TG,394.96,15.86,31.09,78.68
rat Tg-NF-488 10x #19,Rat,Adult,TG,394.56,32.99,13.96,83.39
rat Tg-NF-488 10x #55,Rat,Adult,TG,394.16,22.21,25.38,74.38
rat Tg-NF-488 10x #10,Rat,Adult,TG,393.96,23.48,21.57,73.93
rat Tg-NF-488 10x #45,Rat,Adult,TG,393.96,20.94,22.84,74
rat Tg-NF-488 10x #50,Rat,Adult,TG,393.75,29.19,15.86,78.86
rat Tg-NF-488 10x #28,Rat,Adult,TG,393.35,24.11,20.3,71.92
rat Tg-NF-488 10x #28,Rat,Adult,TG,393.15,23.48,19.67,75.12
rat Tg-NF-488 10x #11,Rat,Adult,TG,392.55,23.48,19.67,74.63
rat Tg-NF-488 10x #28,Rat,Adult,TG,392.14,20.94,25.38,73.59
rat Tg-NF-488 10x #5,Rat,Adult,TG,391.74,20.3,25.38,74.17
rat Tg-NF-488 10x #52,Rat,Adult,TG,391.74,29.19,20.3,80.4
rat Tg-NF-488 10x #57,Rat,Adult,TG,391.14,26.65,22.84,78.31
rat Tg-NF-488 10x #31,Rat,Adult,TG,389.53,21.57,23.48,72.63
rat Tg-NF-488 10x #11,Rat,Adult,TG,389.33,22.84,23.48,73.06
rat Tg-NF-488 10x #56,Rat,Adult,TG,389.33,20.94,26.65,73.21
rat Tg-NF-488 10x #29,Rat,Adult,TG,389.12,24.11,24.11,79.39
rat Tg-NF-488 10x #32,Rat,Adult,TG,388.92,19.67,26.02,73
rat Tg-NF-488 10x #17,Rat,Adult,TG,388.12,23.48,21.57,72.82
rat Tg-NF-488 10x #29,Rat,Adult,TG,387.72,24.11,22.84,74.92
rat Tg-NF-488 10x #29,Rat,Adult,TG,386.31,22.84,20.94,73.24
rat Tg-NF-488 10x #14,Rat,Adult,TG,386.11,19.04,22.84,72.74
rat Tg-NF-488 10x #9,Rat,Adult,TG,385.5,22.84,21.57,71.22
rat Tg-NF-488 10x #40,Rat,Adult,TG,385.1,26.65,26.65,81.09
rat Tg-NF-488 10x #45,Rat,Adult,TG,384.9,21.57,22.21,71.67
rat Tg-NF-488 10x #5,Rat,Adult,TG,383.09,25.38,20.94,73.76
rat Tg-NF-488 10x #9,Rat,Adult,TG,382.88,23.48,20.94,71.06
rat-Tg-TrkA-218 AceTub-633 20x #8,Rat,Adult,TG,382.26,31.75,16.19,86.62
rat Tg-NF-488 10x #2,Rat,Adult,TG,381.68,17.77,26.02,73.84
rat Tg-NF-488 10x #9,Rat,Adult,TG,381.68,24.75,21.57,74.3
rat Tg-NF-488 10x #39,Rat,Adult,TG,381.68,27.28,17.13,74.81
rat Tg-NF-488 10x #43,Rat,Adult,TG,381.68,23.48,22.21,74.3
rat Tg-NF-488 10x #48,Rat,Adult,TG,381.68,19.67,22.84,71.46
rat Tg-NF-488 10x #35,Rat,Adult,TG,381.48,23.48,22.84,73.95
rat Tg-NF-488 10x #10,Rat,Adult,TG,380.67,24.75,23.48,75.4
rat Tg-NF-488 10x #41,Rat,Adult,TG,380.47,18.4,24.11,72.6
rat Tg-NF-488 10x #24,Rat,Adult,TG,379.06,26.65,24.75,79.55
rat Tg-NF-488 10x #43,Rat,Adult,TG,378.25,19.67,24.11,71.71
rat Tg-NF-488 10x #56,Rat,Adult,TG,378.05,27.92,17.13,73.27
rat Tg-NF-488 10x #35,Rat,Adult,TG,377.45,26.02,17.13,73.08
rat Tg-NF-488 10x #28,Rat,Adult,TG,376.64,22.84,20.94,71.32
rat Tg-NF-488 10x #10,Rat,Adult,TG,375.23,24.11,19.67,71.97
rat Tg-NF-488 10x #31,Rat,Adult,TG,374.63,24.75,21.57,75.5
rat Tg-NF-488 10x #5,Rat,Adult,TG,374.43,22.21,28.55,79.61
rat Tg-NF-488 10x #38,Rat,Adult,TG,374.43,19.67,23.48,71.71
rat Tg-NF-488 10x #20,Rat,Adult,TG,374.23,24.11,18.4,70.94
rat Tg-NF-488 10x #42,Rat,Adult,TG,374.23,15.86,28.55,74.93
rat Tg-NF-488 10x #5,Rat,Adult,TG,373.42,20.3,21.57,71.7
rat-Tg-TrkA-218 AceTub-633 20x #13,Rat,Adult,TG,373.14,25.08,18.1,72.48
rat Tg-NF-488 10x #4,Rat,Adult,TG,372.62,22.21,22.84,72.19
rat Tg-NF-488 10x #10,Rat,Adult,TG,372.62,27.92,17.77,74.78
rat Tg-NF-488 10x #7,Rat,Adult,TG,371.61,23.48,24.11,75.99
rat Tg-NF-488 10x #24,Rat,Adult,TG,371.61,24.11,20.94,70.85
rat Tg-NF-488 10x #35,Rat,Adult,TG,371.41,25.38,20.3,71.23
rat Tg-NF-488 10x #55,Rat,Adult,TG,371.41,23.48,19.67,72.81
rat Tg-NF-488 10x #35,Rat,Adult,TG,371.01,29.82,16.5,74.87
rat Tg-NF-488 10x #46,Rat,Adult,TG,368.79,19.04,26.02,75.3
rat Tg-NF-488 10x #50,Rat,Adult,TG,367.99,22.21,20.94,70.31
rat Tg-NF-488 10x #27,Rat,Adult,TG,367.38,21.57,19.67,69.75
rat Tg-NF-488 10x #40,Rat,Adult,TG,367.18,21.57,19.04,70.52
rat Tg-NF-488 10x #29,Rat,Adult,TG,366.38,26.65,17.13,71.92
rat Tg-NF-488 10x #30,Rat,Adult,TG,364.36,21.57,19.67,69.88
rat Tg-NF-488 10x #3,Rat,Adult,TG,363.56,20.94,24.11,73.58
rat Tg-NF-488 10x #9,Rat,Adult,TG,363.56,17.77,25.38,72.5
rat Tg-NF-488 10x #24,Rat,Adult,TG,361.75,19.67,22.21,70.08
rat Tg-NF-488 10x #45,Rat,Adult,TG,361.55,21.57,20.94,69.41
rat Tg-NF-488 10x #25,Rat,Adult,TG,361.34,20.94,22.21,68.47
rat Tg-NF-488 10x #44,Rat,Adult,TG,360.94,26.65,16.5,72.04
rat Tg-NF-488 10x #40,Rat,Adult,TG,358.53,20.3,22.84,69.36
rat Tg-NF-488 10x #52,Rat,Adult,TG,358.32,18.4,25.38,70.52
rat Tg-NF-488 10x #30,Rat,Adult,TG,357.32,22.84,27.92,81.78
rat Tg-NF-488 10x #16,Rat,Adult,TG,357.12,20.94,20.94,69.94
rat Tg-NF-488 10x #27,Rat,Adult,TG,355.51,16.5,25.38,72.13
rat Tg-NF-488 10x #5,Rat,Adult,TG,355.1,19.67,22.21,68.33
rat Tg-NF-488 10x #10,Rat,Adult,TG,354.9,29.19,17.13,75.31
rat Tg-NF-488 10x #49,Rat,Adult,TG,354.9,29.82,15.86,75.59
rat Tg-NF-488 10x #19,Rat,Adult,TG,354.1,27.92,17.77,72.63
rat Tg-NF-488 10x #10,Rat,Adult,TG,353.29,19.04,26.02,76.6
rat Tg-NF-488 10x #26,Rat,Adult,TG,352.49,21.57,21.57,69.79
rat Tg-NF-488 10x #48,Rat,Adult,TG,352.08,19.04,22.84,69.58
rat Tg-NF-488 10x #43,Rat,Adult,TG,351.88,24.11,19.04,74.01
rat Tg-NF-488 10x #26,Rat,Adult,TG,351.48,27.28,18.4,73.02
rat Tg-NF-488 10x #23,Rat,Adult,TG,350.27,24.11,18.4,71.77
rat Tg-NF-488 10x #45,Rat,Adult,TG,349.67,18.4,26.65,72.65
rat Tg-NF-488 10x #47,Rat,Adult,TG,349.47,17.13,24.75,71.22
rat Tg-NF-488 10x #27,Rat,Adult,TG,348.26,20.3,21.57,70.03
rat Tg-NF-488 10x #10,Rat,Adult,TG,347.86,24.11,18.4,70.75
rat Tg-NF-488 10x #27,Rat,Adult,TG,347.86,24.11,17.13,69.97
rat Tg-NF-488 10x #27,Rat,Adult,TG,347.25,20.94,20.94,67.65
rat Tg-NF-488 10x #29,Rat,Adult,TG,346.65,21.57,19.67,67.6
rat Tg-NF-488 10x #49,Rat,Adult,TG,345.64,20.94,19.67,68.87
rat Tg-NF-488 10x #48,Rat,Adult,TG,343.43,20.3,18.4,69.68
rat Tg-NF-488 10x #30,Rat,Adult,TG,342.62,26.02,17.77,72.44
rat Tg-NF-488 10x #35,Rat,Adult,TG,342.42,23.48,19.67,69.93
rat Tg-NF-488 10x #24,Rat,Adult,TG,342.02,22.84,19.04,69.7
rat Tg-NF-488 10x #33,Rat,Adult,TG,341.82,22.21,19.04,68.69
rat Tg-NF-488 10x #55,Rat,Adult,TG,341.82,22.21,18.4,68.96
rat Tg-NF-488 10x #1,Rat,Adult,TG,339.2,20.3,20.94,67.18
rat Tg-NF-488 10x #3,Rat,Adult,TG,337.99,22.21,19.67,68.37
rat Tg-NF-488 10x #3,Rat,Adult,TG,337.79,18.4,25.38,74.93
rat Tg-NF-488 10x #1,Rat,Adult,TG,337.59,21.57,20.94,67.85
rat Tg-NF-488 10x #15,Rat,Adult,TG,337.19,22.84,20.94,68.86
rat Tg-NF-488 10x #43,Rat,Adult,TG,336.79,26.65,16.5,72.9
rat Tg-NF-488 10x #19,Rat,Adult,TG,336.38,20.94,19.67,67.06
rat Tg-NF-488 10x #6,Rat,Adult,TG,336.18,22.21,22.21,68.78
rat Tg-NF-488 10x #19,Rat,Adult,TG,335.98,22.21,18.4,67.32
rat Tg-NF-488 10x #26,Rat,Adult,TG,335.98,22.84,19.04,67.93
rat-Tg-TrkA-218 AceTub-633 20x #13,Rat,Adult,TG,335.35,22.54,17.78,68.15
rat Tg-NF-488 10x #29,Rat,Adult,TG,333.56,19.04,21.57,68.22
rat Tg-NF-488 10x #33,Rat,Adult,TG,333.56,19.67,23.48,72.78
rat Tg-NF-488 10x #5,Rat,Adult,TG,332.96,18.4,26.65,71.6
rat Tg-NF-488 10x #23,Rat,Adult,TG,332.16,21.57,19.67,67.24
